geoid,outcome,source,value,quantity
21007,incidICU,incidH,0.3633431481653238,P
21007,incidVent,incidICU,0.4393702523291122,P
21007,incidD,incidence,1.2561042999029084,R
21007,incidH,incidence,1.1626985147706752,R
21007,incidVent,incidICU,1.0177779409501644,R
21007,incidICU,incidH,1.1365206280579336,R
21009,incidD,incidence,0.011516353746481502,P
21009,incidH,incidence,0.10917931732210537,P
21009,incidICU,incidH,0.3584320044797032,P
21009,incidVent,incidICU,0.436753866067297,P
21009,incidD,incidence,1.1575801822764453,R
21009,incidH,incidence,1.0987335402693263,R
21009,incidVent,incidICU,1.0142753085407228,R
21009,incidICU,incidH,1.087774235182584,R
21011,incidD,incidence,0.011382228732023866,P
21011,incidH,incidence,0.10722092146811307,P
21011,incidICU,incidH,0.3533970454717143,P
21011,incidVent,incidICU,0.4386643621411637,P
21011,incidD,incidence,1.1428798960146507,R
21011,incidH,incidence,1.0788046407866134,R
21011,incidVent,incidICU,1.00739361022673,R
21011,incidICU,incidH,1.0688773294515657,R
21013,incidD,incidence,0.011231159287286092,P
21013,incidH,incidence,0.10889593000154554,P
21013,incidICU,incidH,0.34485789610027157,P
21013,incidVent,incidICU,0.43844723995669166,P
21013,incidD,incidence,1.1280206747453296,R
21013,incidH,incidence,1.0956835119117154,R
21013,incidVent,incidICU,1.0076867280780193,R
21013,incidICU,incidH,1.0698868271974402,R
21015,incidD,incidence,0.007667998299217885,P
21015,incidH,incidence,0.08642550198804501,P
21015,incidICU,incidH,0.29578850241691973,P
21015,incidVent,incidICU,0.4406678140081036,P
21015,incidD,incidence,0.7709571443963721,R
21015,incidH,incidence,0.8696636066934075,R
21015,incidVent,incidICU,1.0128666987864832,R
21015,incidICU,incidH,0.8731544743508189,R
21017,incidD,incidence,0.011529271480739393,P
21017,incidH,incidence,0.10944751521961232,P
21017,incidICU,incidH,0.3600444770934231,P
21017,incidVent,incidICU,0.4371224919102619,P
21017,incidD,incidence,1.1579680006820308,R
21017,incidH,incidence,1.1017744786481813,R
21017,incidVent,incidICU,1.0113887684518956,R
21017,incidICU,incidH,1.0920792600076235,R
21019,incidD,incidence,0.012325813455630611,P
21019,incidH,incidence,0.11511053673317884,P
21019,incidICU,incidH,0.3592558294363376,P
21019,incidVent,incidICU,0.43829207217254856,P
21019,incidD,incidence,1.238688582409505,R
21019,incidH,incidence,1.1585776663885863,R
21019,incidVent,incidICU,1.020319877519733,R
21019,incidICU,incidH,1.1299039575278143,R
21021,incidD,incidence,0.011816734093539703,P
21021,incidH,incidence,0.11025090652391148,P
21021,incidICU,incidH,0.3605275077717844,P
21021,incidVent,incidICU,0.4388595062807026,P
21021,incidD,incidence,1.1874256470187654,R
21021,incidH,incidence,1.108628217254699,R
21021,incidVent,incidICU,1.0062523870189428,R
21021,incidICU,incidH,1.0980935932303315,R
21023,incidD,incidence,0.010164833348311843,P
21023,incidH,incidence,0.10212346882481474,P
21023,incidICU,incidH,0.3363446425536876,P
21023,incidVent,incidICU,0.43759287923434087,P
21023,incidD,incidence,1.0217499587729084,R
21023,incidH,incidence,1.0285627927771617,R
21023,incidVent,incidICU,1.0123723976222236,R
21023,incidICU,incidH,1.0112348642157727,R
21025,incidD,incidence,0.01018847293149966,P
21025,incidH,incidence,0.10466827029347278,P
21025,incidICU,incidH,0.32095839099566525,P
21025,incidVent,incidICU,0.4395540602955031,P
21025,incidD,incidence,1.0232166868393795,R
21025,incidH,incidence,1.0514663601861383,R
21025,incidVent,incidICU,1.0183379873245364,R
21025,incidICU,incidH,1.0103438437885166,R
21027,incidD,incidence,0.011690823372895658,P
21027,incidH,incidence,0.11189966294581113,P
21027,incidICU,incidH,0.34611795155030706,P
21027,incidVent,incidICU,0.43868166901855515,P
21027,incidD,incidence,1.1746819968918834,R
21027,incidH,incidence,1.1220214742105985,R
21027,incidVent,incidICU,1.028682507912833,R
21027,incidICU,incidH,1.095926259692662,R
21029,incidD,incidence,0.008549807586099861,P
21029,incidH,incidence,0.09381995936069376,P
21029,incidICU,incidH,0.30016003535558633,P
21029,incidVent,incidICU,0.43885786028195367,P
21029,incidD,incidence,0.8600543697469959,R
21029,incidH,incidence,0.9439016476863291,R
21029,incidVent,incidICU,1.0065272587449534,R
21029,incidICU,incidH,0.924457750793056,R
21031,incidD,incidence,0.01107117000310299,P
21031,incidH,incidence,0.10709454381444009,P
21031,incidICU,incidH,0.3452871092293813,P
21031,incidVent,incidICU,0.43837607805919404,P
21031,incidD,incidence,1.112293300794697,R
21031,incidH,incidence,1.0781850181473782,R
21031,incidVent,incidICU,1.0111732831659954,R
21031,incidICU,incidH,1.056035666508969,R
21033,incidD,incidence,0.013430805345584797,P
21033,incidH,incidence,0.12021562169218475,P
21033,incidICU,incidH,0.3777919008045022,P
21033,incidVent,incidICU,0.43825961450951456,P
21033,incidD,incidence,1.3503040124262704,R
21033,incidH,incidence,1.2101440561324837,R
21033,incidVent,incidICU,1.0086197861797235,R
21033,incidICU,incidH,1.1913144248137508,R
21035,incidD,incidence,0.010988805139394105,P
21035,incidH,incidence,0.10330058267255074,P
21035,incidICU,incidH,0.3660335028838691,P
21035,incidVent,incidICU,0.43883437632042305,P
21035,incidD,incidence,1.1042496766144008,R
21035,incidH,incidence,1.038966398433841,R
21035,incidVent,incidICU,0.9528572880043451,R
21035,incidICU,incidH,1.0591434271118985,R
21037,incidD,incidence,0.00976069183390829,P
21037,incidH,incidence,0.09904251727451982,P
21037,incidICU,incidH,0.3338731494375821,P
21037,incidVent,incidICU,0.4374742661094298,P
21037,incidD,incidence,0.9804318628360373,R
21037,incidH,incidence,0.9972480563301793,R
21037,incidVent,incidICU,0.9923605940431267,R
21037,incidICU,incidH,0.9914688036339954,R
21039,incidD,incidence,0.014488563211204359,P
21039,incidH,incidence,0.12556744355891383,P
21039,incidICU,incidH,0.39620378786869087,P
21039,incidVent,incidICU,0.4387775506442843,P
21039,incidD,incidence,1.456428453674143,R
21039,incidH,incidence,1.2633646230431235,R
21039,incidVent,incidICU,1.0162186833116293,R
21039,incidICU,incidH,1.25589762057339,R
21041,incidD,incidence,0.00999159392283763,P
21041,incidH,incidence,0.09961612444681806,P
21041,incidICU,incidH,0.3356054739300003,P
21041,incidVent,incidICU,0.43850816350580774,P
21041,incidD,incidence,1.0043043097378723,R
21041,incidH,incidence,1.0026510561239539,R
21041,incidVent,incidICU,0.9924683890781517,R
21041,incidICU,incidH,0.9950086352341275,R
21043,incidD,incidence,0.011646067265113635,P
21043,incidH,incidence,0.1094436344204825,P
21043,incidICU,incidH,0.3541695937383273,P
21043,incidVent,incidICU,0.43866139557133316,P
21043,incidD,incidence,1.1694250480866302,R
21043,incidH,incidence,1.0986229652041728,R
21043,incidVent,incidICU,1.0077160618798866,R
21043,incidICU,incidH,1.0871095115355693,R
21045,incidD,incidence,0.011875990748016891,P
21045,incidH,incidence,0.11182060373689973,P
21045,incidICU,incidH,0.3585351194990111,P
21045,incidVent,incidICU,0.43712993273088563,P
21045,incidD,incidence,1.1927931154618405,R
21045,incidH,incidence,1.1224339488339778,R
21045,incidVent,incidICU,1.0168291384170343,R
21045,incidICU,incidH,1.112137677520757,R
21047,incidD,incidence,0.007904936901886376,P
21047,incidH,incidence,0.08198299931468414,P
21047,incidICU,incidH,0.3234762217626026,P
21047,incidVent,incidICU,0.4390570709700103,P
21047,incidD,incidence,0.7938562827615758,R
21047,incidH,incidence,0.8251059398317087,R
21047,incidVent,incidICU,0.978634942687373,R
21047,incidICU,incidH,0.8742724190970947,R
21049,incidD,incidence,0.010425630052995266,P
21049,incidH,incidence,0.10458546713939185,P
21049,incidICU,incidH,0.3305496072940597,P
21049,incidVent,incidICU,0.43897940955415726,P
21049,incidD,incidence,1.047331415240278,R
21049,incidH,incidence,1.0503134804628251,R
21049,incidVent,incidICU,1.019575609760984,R
21049,incidICU,incidH,1.0251482418963764,R
21051,incidD,incidence,0.009367487020273652,P
21051,incidH,incidence,0.09754438080384772,P
21051,incidICU,incidH,0.320920822078155,P
21051,incidVent,incidICU,0.43946292072038623,P
21051,incidD,incidence,0.9410819513647334,R
21051,incidH,incidence,0.981880064469004,R
21051,incidVent,incidICU,0.9984784666432083,R
21051,incidICU,incidH,0.965505980432674,R
21053,incidD,incidence,0.011738726057585636,P
21053,incidH,incidence,0.11139460283455871,P
21053,incidICU,incidH,0.34886841428375814,P
21053,incidVent,incidICU,0.4391477061668168,P
21053,incidD,incidence,1.1786691615283815,R
21053,incidH,incidence,1.1203781461280462,R
21053,incidVent,incidICU,1.031854049854064,R
21053,incidICU,incidH,1.0918939101720873,R
21055,incidD,incidence,0.012761024610383701,P
21055,incidH,incidence,0.11707484732586042,P
21055,incidICU,incidH,0.36645040588236294,P
21055,incidVent,incidICU,0.43713806230872204,P
21055,incidD,incidence,1.2817293716908593,R
21055,incidH,incidence,1.1763484544189828,R
21055,incidVent,incidICU,1.0316213655215878,R
21055,incidICU,incidH,1.1591544000445286,R
21057,incidD,incidence,0.013504117581469143,P
21057,incidH,incidence,0.12002242087311367,P
21057,incidICU,incidH,0.37315473478208366,P
21057,incidVent,incidICU,0.4394346808974058,P
21057,incidD,incidence,1.357253434332672,R
21057,incidH,incidence,1.2087308933477194,R
21057,incidVent,incidICU,1.0056869124173935,R
21057,incidICU,incidH,1.181749279684165,R
21059,incidD,incidence,0.011094945411711372,P
21059,incidH,incidence,0.10600280667675206,P
21059,incidICU,incidH,0.3553857142821858,P
21059,incidVent,incidICU,0.4371434005659888,P
21059,incidD,incidence,1.115043164324097,R
21059,incidH,incidence,1.0657566125819482,R
21059,incidVent,incidICU,1.0084449224682661,R
21059,incidICU,incidH,1.0645386938921972,R
21061,incidD,incidence,0.012115892590319815,P
21061,incidH,incidence,0.11303206219734774,P
21061,incidICU,incidH,0.35630515645536254,P
21061,incidVent,incidICU,0.43868582099153397,P
21061,incidD,incidence,1.2167626793058466,R
21061,incidH,incidence,1.135963531202142,R
21061,incidVent,incidICU,1.006262254935359,R
21061,incidICU,incidH,1.1133708888188893,R
21063,incidD,incidence,0.009895957023228989,P
21063,incidH,incidence,0.10346674671080425,P
21063,incidICU,incidH,0.3149880401341631,P
21063,incidVent,incidICU,0.4395252955150652,P
21063,incidD,incidence,0.9942422852102262,R
21063,incidH,incidence,1.0402283990141918,R
21063,incidVent,incidICU,1.0123170139495234,R
21063,incidICU,incidH,1.0022677847417696,R
21065,incidD,incidence,0.011226505543586467,P
21065,incidH,incidence,0.10855437011658037,P
21065,incidICU,incidH,0.34618114824694873,P
21065,incidVent,incidICU,0.4384872532015401,P
21065,incidD,incidence,1.1270930418548297,R
21065,incidH,incidence,1.0921006828077426,R
21065,incidVent,incidICU,1.0182499664196594,R
21065,incidICU,incidH,1.0694777289708295,R
21067,incidD,incidence,0.008415337065116369,P
21067,incidH,incidence,0.09042936605785294,P
21067,incidICU,incidH,0.3156910425601532,P
21067,incidVent,incidICU,0.4383862253328784,P
21067,incidD,incidence,0.845587430911845,R
21067,incidH,incidence,0.9117188047507132,R
21067,incidVent,incidICU,0.9769345098074436,R
21067,incidICU,incidH,0.9140647095365939,R
21069,incidD,incidence,0.01095851710647163,P
21069,incidH,incidence,0.10618704630007383,P
21069,incidICU,incidH,0.34125572653975966,P
21069,incidVent,incidICU,0.439163755568077,P
21069,incidD,incidence,1.1003229998735957,R
21069,incidH,incidence,1.068390132488228,R
21069,incidVent,incidICU,1.0272961689939621,R
21069,incidICU,incidH,1.0445804058443569,R
21071,incidD,incidence,0.01031685439619465,P
21071,incidH,incidence,0.10470709865184505,P
21071,incidICU,incidH,0.3274577472587041,P
21071,incidVent,incidICU,0.4395185418045613,P
21071,incidD,incidence,1.0364462725197652,R
21071,incidH,incidence,1.0522396887412477,R
21071,incidVent,incidICU,1.0136357215001928,R
21071,incidICU,incidH,1.0226239513161697,R
21073,incidD,incidence,0.010543963969124265,P
21073,incidH,incidence,0.10489351853278439,P
21073,incidICU,incidH,0.3364267877924264,P
21073,incidVent,incidICU,0.43836466507307026,P
21073,incidD,incidence,1.0588627555097314,R
21073,incidH,incidence,1.0548874727765098,R
21073,incidVent,incidICU,1.0102004864641605,R
21073,incidICU,incidH,1.0329601069588574,R
21075,incidD,incidence,0.01324578467753022,P
21075,incidH,incidence,0.11880550605388795,P
21075,incidICU,incidH,0.381997044713558,P
21075,incidVent,incidICU,0.4375627587792552,P
21075,incidD,incidence,1.3311926958307816,R
21075,incidH,incidence,1.1963747011614945,R
21075,incidVent,incidICU,1.009368613892197,R
21075,incidICU,incidH,1.1835554964427963,R
21077,incidD,incidence,0.00918188229327132,P
21077,incidH,incidence,0.09705728029873502,P
21077,incidICU,incidH,0.31657717448976924,P
21077,incidVent,incidICU,0.43922521324321606,P
21077,incidD,incidence,0.922635744811785,R
21077,incidH,incidence,0.977230424200519,R
21077,incidVent,incidICU,1.0063125969590874,R
21077,incidICU,incidH,0.9665824761437469,R
21079,incidD,incidence,0.010581627717126863,P
21079,incidH,incidence,0.10612678887205482,P
21079,incidICU,incidH,0.3329906807638437,P
21079,incidVent,incidICU,0.4386065697001109,P
21079,incidD,incidence,1.0624281927638313,R
21079,incidH,incidence,1.0674772033139717,R
21079,incidVent,incidICU,1.0176647408369686,R
21079,incidICU,incidH,1.036056152260085,R
21081,incidD,incidence,0.008369306343815773,P
21081,incidH,incidence,0.08953060590419762,P
21081,incidICU,incidH,0.31330242100868294,P
21081,incidVent,incidICU,0.44013808849830044,P
21081,incidD,incidence,0.8410305278819084,R
21081,incidH,incidence,0.9020240823969836,R
21081,incidVent,incidICU,1.00019159549286,R
21081,incidICU,incidH,0.9130885388336734,R
21083,incidD,incidence,0.011941644225001973,P
21083,incidH,incidence,0.11126718012276607,P
21083,incidICU,incidH,0.3671348682011207,P
21083,incidVent,incidICU,0.4377441997853362,P
21083,incidD,incidence,1.1994031732881787,R
21083,incidH,incidence,1.1192170043027956,R
21083,incidVent,incidICU,1.0174266905294558,R
21083,incidICU,incidH,1.1165591633563785,R
21085,incidD,incidence,0.011244722203698217,P
21085,incidH,incidence,0.1076139320614484,P
21085,incidICU,incidH,0.3439788532372049,P
21085,incidVent,incidICU,0.43968618095499273,P
21085,incidD,incidence,1.1293739565952183,R
21085,incidH,incidence,1.0807230389703681,R
21085,incidVent,incidICU,1.026259895926315,R
21085,incidICU,incidH,1.0622365816152157,R
21087,incidD,incidence,0.013029370180527638,P
21087,incidH,incidence,0.11811754366774671,P
21087,incidICU,incidH,0.3732724306847707,P
21087,incidVent,incidICU,0.4383984903735613,P
21087,incidD,incidence,1.3102751612799493,R
21087,incidH,incidence,1.1897936939823932,R
21087,incidVent,incidICU,1.0213639846561409,R
21087,incidICU,incidH,1.1671882015904762,R
21089,incidD,incidence,0.012212024508160887,P
21089,incidH,incidence,0.11407774058476622,P
21089,incidICU,incidH,0.36215909668291146,P
21089,incidVent,incidICU,0.4379394719319581,P
21089,incidD,incidence,1.2277744549615444,R
21089,incidH,incidence,1.1488796818780505,R
21089,incidVent,incidICU,1.0146352329158683,R
21089,incidICU,incidH,1.1261409691789692,R
21091,incidD,incidence,0.010781672652628641,P
21091,incidH,incidence,0.10585800809474316,P
21091,incidICU,incidH,0.3419675281130655,P
21091,incidVent,incidICU,0.4382927300920475,P
21091,incidD,incidence,1.0830871324034246,R
21091,incidH,incidence,1.061731118293227,R
21091,incidVent,incidICU,1.0123423426953506,R
21091,incidICU,incidH,1.052932522652168,R
21093,incidD,incidence,0.008794819786450442,P
21093,incidH,incidence,0.09255731231202277,P
21093,incidICU,incidH,0.31894383653680713,P
21093,incidVent,incidICU,0.43925422275597414,P
21093,incidD,incidence,0.883463899581798,R
21093,incidH,incidence,0.9321286846279251,R
21093,incidVent,incidICU,1.0021128852375727,R
21093,incidICU,incidH,0.9356567150582529,R
21095,incidD,incidence,0.01129483458895102,P
21095,incidH,incidence,0.10920433795572945,P
21095,incidICU,incidH,0.3445781314968063,P
21095,incidVent,incidICU,0.43865079472013324,P
21095,incidD,incidence,1.1340843271933472,R
21095,incidH,incidence,1.098328645110681,R
21095,incidVent,incidICU,1.0137011231676973,R
21095,incidICU,incidH,1.0729491597063938,R
21097,incidD,incidence,0.010931846435185473,P
21097,incidH,incidence,0.10666031852358468,P
21097,incidICU,incidH,0.3494908890532713,P
21097,incidVent,incidICU,0.436956109407418,P
21097,incidD,incidence,1.098594714291274,R
21097,incidH,incidence,1.0737383141987693,R
21097,incidVent,incidICU,1.0100783044214925,R
21097,incidICU,incidH,1.0603781943553687,R
21099,incidD,incidence,0.010825987372225558,P
21099,incidH,incidence,0.10565537931650404,P
21099,incidICU,incidH,0.3494460001931032,P
21099,incidVent,incidICU,0.4370610018153494,P
21099,incidD,incidence,1.0877049150485776,R
21099,incidH,incidence,1.0636630619574374,R
21099,incidVent,incidICU,1.003335654255443,R
21099,incidICU,incidH,1.0553617679028129,R
21101,incidD,incidence,0.010817999856465978,P
21101,incidH,incidence,0.10569861005736206,P
21101,incidICU,incidH,0.3443039765140532,P
21101,incidVent,incidICU,0.4378356076748467,P
21101,incidD,incidence,1.086864143518142,R
21101,incidH,incidence,1.0631242084880483,R
21101,incidVent,incidICU,1.0178820499353693,R
21101,incidICU,incidH,1.0486880587525793,R
21103,incidD,incidence,0.010306757083544603,P
21103,incidH,incidence,0.10466249419142762,P
21103,incidICU,incidH,0.3286841880408858,P
21103,incidVent,incidICU,0.44058680782852244,P
21103,incidD,incidence,1.035454000801543,R
21103,incidH,incidence,1.0517644910742656,R
21103,incidVent,incidICU,1.0273792195145885,R
21103,incidICU,incidH,1.0292541289439936,R
21105,incidD,incidence,0.014514992654979905,P
21105,incidH,incidence,0.1268356052574383,P
21105,incidICU,incidH,0.38913950533427205,P
21105,incidVent,incidICU,0.4372750641926718,P
21105,incidD,incidence,1.4598890052366573,R
21105,incidH,incidence,1.2766119910951814,R
21105,incidVent,incidICU,1.0300758566062558,R
21105,incidICU,incidH,1.253881549225693,R
21107,incidD,incidence,0.011335253899069316,P
21107,incidH,incidence,0.10912982227188273,P
21107,incidICU,incidH,0.3504915322937459,P
21107,incidVent,incidICU,0.43722929768388535,P
21107,incidD,incidence,1.1388907718549728,R
21107,incidH,incidence,1.0984202105744374,R
21107,incidVent,incidICU,1.0169092039329914,R
21107,incidICU,incidH,1.0793040269795915,R
21109,incidD,incidence,0.010581279897770655,P
21109,incidH,incidence,0.10348403460982866,P
21109,incidICU,incidH,0.33493918307181875,P
21109,incidVent,incidICU,0.43963915679576027,P
21109,incidD,incidence,1.0631566363600506,R
21109,incidH,incidence,1.0408574960062227,R
21109,incidVent,incidICU,1.0108672324134458,R
21109,incidICU,incidH,1.0188813958693004,R
21111,incidD,incidence,0.010390149049204503,P
21111,incidH,incidence,0.10258923732340167,P
21111,incidICU,incidH,0.345695558837191,P
21111,incidVent,incidICU,0.43682639154475295,P
21111,incidD,incidence,1.0441729878291908,R
21111,incidH,incidence,1.0319969304865801,R
21111,incidVent,incidICU,1.0054557534913824,R
21111,incidICU,incidH,1.0268625832670706,R
21113,incidD,incidence,0.008914250312507109,P
21113,incidH,incidence,0.09279173228636949,P
21113,incidICU,incidH,0.32300843942866475,P
21113,incidVent,incidICU,0.43823893675498554,P
21113,incidD,incidence,0.8959760682952456,R
21113,incidH,incidence,0.9343328012777947,R
21113,incidVent,incidICU,0.9957858254657188,R
21113,incidICU,incidH,0.9400178915634245,R
21115,incidD,incidence,0.01083809497167531,P
21115,incidH,incidence,0.1067713739408703,P
21115,incidICU,incidH,0.33995954017865715,P
21115,incidVent,incidICU,0.4380681413842296,P
21115,incidD,incidence,1.0883654933473406,R
21115,incidH,incidence,1.0730717023445329,R
21115,incidVent,incidICU,1.012583698091368,R
21115,incidICU,incidH,1.05083068621623,R
21117,incidD,incidence,0.008949055997466825,P
21117,incidH,incidence,0.09400388203211807,P
21117,incidICU,incidH,0.32112713003696813,P
21117,incidVent,incidICU,0.4377422975530008,P
21117,incidD,incidence,0.8993932193856122,R
21117,incidH,incidence,0.94722061292448545,R
21117,incidVent,incidICU,1.0029433592795975,R
21117,incidICU,incidH,0.9443147299669049,R
21119,incidD,incidence,0.010355103455147861,P
21119,incidH,incidence,0.10557602842486563,P
21119,incidICU,incidH,0.32552441302115137,P
21119,incidVent,incidICU,0.4393735653855631,P
21119,incidD,incidence,1.0399607777100597,R
21119,incidH,incidence,1.0596295589751494,R
21119,incidVent,incidICU,1.00926036261397,R
21119,incidICU,incidH,1.0251336674421916,R
21121,incidD,incidence,0.010752783602355813,P
21121,incidH,incidence,0.10391721858394976,P
21121,incidICU,incidH,0.3466572381823183,P
21121,incidVent,incidICU,0.43818949626582515,P
21121,incidD,incidence,1.0805306427881785,R
21121,incidH,incidence,1.0443151052743924,R
21121,incidVent,incidICU,1.008971932653402,R
21121,incidICU,incidH,1.0395717785535938,R
21123,incidD,incidence,0.011263921218349616,P
21123,incidH,incidence,0.10766380426235622,P
21123,incidICU,incidH,0.3529118902189398,P
21123,incidVent,incidICU,0.4388480873030507,P
21123,incidD,incidence,1.1323301360029947,R
21123,incidH,incidence,1.084315387588001,R
21123,incidVent,incidICU,1.014831766809094,R
21123,incidICU,incidH,1.0703328704181623,R
21125,incidD,incidence,0.009858836993671523,P
21125,incidH,incidence,0.09997031109875171,P
21125,incidICU,incidH,0.3268194112595945,P
21125,incidVent,incidICU,0.43912927989047484,P
21125,incidD,incidence,0.9901358070470816,R
21125,incidH,incidence,1.0055251979279158,R
21125,incidVent,incidICU,1.018251475264012,R
21125,incidICU,incidH,0.9895335424774812,R
21127,incidD,incidence,0.010835671667245722,P
21127,incidH,incidence,0.10577817128891637,P
21127,incidICU,incidH,0.33954350105917286,P
21127,incidVent,incidICU,0.43892185389898264,P
21127,incidD,incidence,1.087906155457239,R
21127,incidH,incidence,1.0631815176845003,R
21127,incidVent,incidICU,1.0062581109188615,R
21127,incidICU,incidH,1.0427551651908273,R
21129,incidD,incidence,0.01108793374895347,P
21129,incidH,incidence,0.10957148638528597,P
21129,incidICU,incidH,0.3329600792215312,P
21129,incidVent,incidICU,0.4402487914451216,P
21129,incidD,incidence,1.1136652490927113,R
21129,incidH,incidence,1.1008656202259821,R
21129,incidVent,incidICU,1.0064071138404298,R
21129,incidICU,incidH,1.0516619719840332,R
21131,incidD,incidence,0.010694054444290387,P
21131,incidH,incidence,0.10591510242280627,P
21131,incidICU,incidH,0.3404016132494158,P
21131,incidVent,incidICU,0.43763498425059644,P
21131,incidD,incidence,1.075004275232795,R
21131,incidH,incidence,1.0670032850263889,R
21131,incidVent,incidICU,1.0026906221351415,R
21131,incidICU,incidH,1.0416065775104615,R
21133,incidD,incidence,0.010767064978784293,P
21133,incidH,incidence,0.10744151367438233,P
21133,incidICU,incidH,0.3333838935629991,P
21133,incidVent,incidICU,0.43866227190071705,P
21133,incidD,incidence,1.0808428498817952,R
21133,incidH,incidence,1.0796231731726942,R
21133,incidVent,incidICU,1.0155669149569984,R
21133,incidICU,incidH,1.0466473619785095,R
21135,incidD,incidence,0.01082017059347898,P
21135,incidH,incidence,0.10676053544942707,P
21135,incidICU,incidH,0.3415258448929765,P
21135,incidVent,incidICU,0.4377259071670369,P
21135,incidD,incidence,1.0866638329943505,R
21135,incidH,incidence,1.0729108654449475,R
21135,incidVent,incidICU,1.0330341380891586,R
21135,incidICU,incidH,1.0553441939807215,R
21137,incidD,incidence,0.010715357829636021,P
21137,incidH,incidence,0.10417648261449655,P
21137,incidICU,incidH,0.3503945843226869,P
21137,incidVent,incidICU,0.4367687718412182,P
21137,incidD,incidence,1.0767202973868408,R
21137,incidH,incidence,1.0483691100203265,R
21137,incidVent,incidICU,1.011428109926584,R
21137,incidICU,incidH,1.045261388551886,R
21139,incidD,incidence,0.012920362845226038,P
21139,incidH,incidence,0.12023243625421659,P
21139,incidICU,incidH,0.36185085459103167,P
21139,incidVent,incidICU,0.43797212888064113,P
21139,incidD,incidence,1.298372652660631,R
21139,incidH,incidence,1.210769328468374,R
21139,incidVent,incidICU,1.0225290086594618,R
21139,incidICU,incidH,1.1682568165567129,R
21141,incidD,incidence,0.011276560052622609,P
21141,incidH,incidence,0.10876783958740485,P
21141,incidICU,incidH,0.3459838499359337,P
21141,incidVent,incidICU,0.4380707782095088,P
21141,incidD,incidence,1.1316617121236616,R
21141,incidH,incidence,1.0928127365939844,R
21141,incidVent,incidICU,1.0186471688238083,R
21141,incidICU,incidH,1.0720322056283456,R
21143,incidD,incidence,0.014513262134975335,P
21143,incidH,incidence,0.13223459230819234,P
21143,incidICU,incidH,0.3633718371627825,P
21143,incidVent,incidICU,0.4391567739891781,P
21143,incidD,incidence,1.4586733928745033,R
21143,incidH,incidence,1.330678015699781,R
21143,incidVent,incidICU,1.0267673765550902,R
21143,incidICU,incidH,1.2489262965377912,R
21145,incidD,incidence,0.012338264420180777,P
21145,incidH,incidence,0.11452502543216436,P
21145,incidICU,incidH,0.367666522280659,P
21145,incidVent,incidICU,0.4364713024162957,P
21145,incidD,incidence,1.2399913877133977,R
21145,incidH,incidence,1.1534217390689334,R
21145,incidVent,incidICU,1.0178602974047442,R
21145,incidICU,incidH,1.135956426239492,R
21147,incidD,incidence,0.009124028429459754,P
21147,incidH,incidence,0.09664128064083904,P
21147,incidICU,incidH,0.30662335471007857,P
21147,incidVent,incidICU,0.4395113643181966,P
21147,incidD,incidence,0.9175175467855785,R
21147,incidH,incidence,0.9709726922088189,R
21147,incidVent,incidICU,1.010000086328953,R
21147,incidICU,incidH,0.9479164016547967,R
21149,incidD,incidence,0.012027206693416774,P
21149,incidH,incidence,0.11229309339839898,P
21149,incidICU,incidH,0.3654379031328288,P
21149,incidVent,incidICU,0.4370356190103196,P
21149,incidD,incidence,1.2082035569516996,R
21149,incidH,incidence,1.1296052860821058,R
21149,incidVent,incidICU,1.0190389247150802,R
21149,incidICU,incidH,1.1200808604623358,R
21151,incidD,incidence,0.008761589272597323,P
21151,incidH,incidence,0.09077635418064396,P
21151,incidICU,incidH,0.3234123944983236,P
21151,incidVent,incidICU,0.43894075799646337,P
21151,incidD,incidence,0.8806306886680064,R
21151,incidH,incidence,0.9144819344549409,R
21151,incidVent,incidICU,0.9743626606186064,R
21151,incidICU,incidH,0.9272411285163094,R
21153,incidD,incidence,0.009979877932677041,P
21153,incidH,incidence,0.10024649148219586,P
21153,incidICU,incidH,0.331621854279629,P
21153,incidVent,incidICU,0.43871759501832425,P
21153,incidD,incidence,1.0025559200897511,R
21153,incidH,incidence,1.0079992257678787,R
21153,incidVent,incidICU,1.0040919361045384,R
21153,incidICU,incidH,0.9981587344005285,R
21155,incidD,incidence,0.009863887199397285,P
21155,incidH,incidence,0.09977103231485993,P
21155,incidICU,incidH,0.33179244079995657,P
21155,incidVent,incidICU,0.4383432851140506,P
21155,incidD,incidence,0.9909602669572752,R
21155,incidH,incidence,1.0034185797457598,R
21155,incidVent,incidICU,1.0061654434752683,R
21155,incidICU,incidH,0.994969685169559,R
21157,incidD,incidence,0.013589180211714656,P
21157,incidH,incidence,0.12241475023186868,P
21157,incidICU,incidH,0.3674061989843096,P
21157,incidVent,incidICU,0.43962682919885665,P
21157,incidD,incidence,1.365415498235324,R
21157,incidH,incidence,1.2314135392979724,R
21157,incidVent,incidICU,1.0303515822683562,R
21157,incidICU,incidH,1.1921098052457109,R
21159,incidD,incidence,0.00898774321423431,P
21159,incidH,incidence,0.09582816492358891,P
21159,incidICU,incidH,0.3184404321211859,P
21159,incidVent,incidICU,0.43807365054633807,P
21159,incidD,incidence,0.9028912312892231,R
21159,incidH,incidence,0.964966610500881,R
21159,incidVent,incidICU,0.9869260197467438,R
21159,incidICU,incidH,0.9470961426645907,R
21161,incidD,incidence,0.01128113373215507,P
21161,incidH,incidence,0.10848618784498414,P
21161,incidICU,incidH,0.3552044850411594,P
